"","id","round","trial","action","potato"
"37584",76,1,84,"down",0
"37585",76,1,85,"down",0
"37586",76,1,86,"down",0
"37587",76,1,87,"down",1
"37588",76,1,88,"down",1
"37589",76,1,89,"right",0
"37590",76,1,90,"up",0
"37591",76,1,91,"right",1
"37592",76,1,92,"right",1
"37593",76,1,93,"right",1
"37594",76,1,94,"right",1
"37595",76,1,95,"right",0
"37596",76,1,96,"right",0
"37597",76,1,97,"down",0
"37598",76,1,98,"right",0
"37599",76,1,99,"up",0
"37600",76,1,100,"right",0
"37601",76,2,1,"down",0
"37602",76,2,2,"down",1
"37603",76,2,3,"right",0
"37604",76,2,4,"right",0
"37605",76,2,5,"down",0
"37606",76,2,6,"down",1
"37607",76,2,7,"right",0
"37608",76,2,8,"right",0
"37609",76,2,9,"down",0
"37610",76,2,10,"down",0
"37611",76,2,11,"down",0
"37612",76,2,12,"down",0
"37613",76,2,13,"down",0
"37614",76,2,14,"down",0
"37615",76,2,15,"left",0
"37616",76,2,16,"down",0
"37617",76,2,17,"down",0
"37618",76,2,18,"down",0
"37619",76,2,19,"down",0
"37620",76,2,20,"left",0
"37621",76,2,21,"left",0
"37622",76,2,22,"left",0
"37623",76,2,23,"left",0
"37624",76,2,24,"left",0
"37625",76,2,25,"down",0
"37626",76,2,26,"down",1
"37627",76,2,27,"left",1
"37628",76,2,28,"left",1
"37629",76,2,29,"left",1
"37630",76,2,30,"left",1
"37631",76,2,31,"left",0
"37632",76,2,32,"left",1
"37633",76,2,33,"left",1
"37634",76,2,34,"left",0
"37635",76,2,35,"left",0
"37636",76,2,36,"left",1
"37637",76,2,37,"left",0
"37638",76,2,38,"left",1
"37639",76,2,39,"left",0
"37640",76,2,40,"left",0
"37641",76,2,41,"left",1
"37642",76,2,42,"left",0
"37643",76,2,43,"left",0
"37644",76,2,44,"up",0
"37645",76,2,45,"up",0
"37646",76,2,46,"down",0
"37647",76,2,47,"down",0
"37648",76,2,48,"left",0
"37649",76,2,49,"down",0
"37650",76,2,50,"down",1
"37651",76,2,51,"left",1
"37652",76,2,52,"left",1
"37653",76,2,53,"left",0
"37654",76,2,54,"left",0
"37655",76,2,55,"left",1
"37656",76,2,56,"left",1
"37657",76,2,57,"left",0
"37658",76,2,58,"left",1
"37659",76,2,59,"left",0
"37660",76,2,60,"left",0
"37661",76,2,61,"left",1
"37662",76,2,62,"left",1
"37663",76,2,63,"left",0
"37664",76,2,64,"left",0
"37665",76,2,65,"left",0
"37666",76,2,66,"left",1
"37667",76,2,67,"left",0
"37668",76,2,68,"left",1
"37669",76,2,69,"left",1
"37670",76,2,70,"left",0
"37671",76,2,71,"left",1
"37672",76,2,72,"left",1
"37673",76,2,73,"left",0
"37674",76,2,74,"left",1
"37675",76,2,75,"left",1
"37676",76,2,76,"left",0
"37677",76,2,77,"left",0
"37678",76,2,78,"left",1
"37679",76,2,79,"left",0
"37680",76,2,80,"left",1
"37681",76,2,81,"left",1
"37682",76,2,82,"left",1
"37683",76,2,83,"left",1
"37684",76,2,84,"left",0
"37685",76,2,85,"left",0
"37686",76,2,86,"left",0
"37687",76,2,87,"left",1
"37688",76,2,88,"left",0
"37689",76,2,89,"left",0
"37690",76,2,90,"left",1
"37691",76,2,91,"left",1
"37692",76,2,92,"left",0
"37693",76,2,93,"up",1
"37694",76,2,94,"up",0
"37695",76,2,95,"left",1
"37696",76,2,96,"left",0
"37697",76,2,97,"left",0
"37698",76,2,98,"left",0
"37699",76,2,99,"left",0
"37700",76,2,100,"down",0
"37701",76,3,1,"down",1
"37702",76,3,2,"left",0
"37703",76,3,3,"left",1
"37704",76,3,4,"down",1
"37705",76,3,5,"left",1
"37706",76,3,6,"left",0
"37707",76,3,7,"left",1
"37708",76,3,8,"left",0
"37709",76,3,9,"left",1
"37710",76,3,10,"left",1
"37711",76,3,11,"left",0
"37712",76,3,12,"left",1
"37713",76,3,13,"left",1
"37714",76,3,14,"left",1
"37715",76,3,15,"left",1
"37716",76,3,16,"left",0
"37717",76,3,17,"left",1
"37718",76,3,18,"left",0
"37719",76,3,19,"left",0
"37720",76,3,20,"left",1
"37721",76,3,21,"left",0
"37722",76,3,22,"left",1
"37723",76,3,23,"left",0
"37724",76,3,24,"left",1
"37725",76,3,25,"left",1
"37726",76,3,26,"left",0
"37727",76,3,27,"left",1
"37728",76,3,28,"left",1
"37729",76,3,29,"left",0
"37730",76,3,30,"left",0
"37731",76,3,31,"left",1
"37732",76,3,32,"left",1
"37733",76,3,33,"left",0
"37734",76,3,34,"left",0
"37735",76,3,35,"left",0
"37736",76,3,36,"up",0
"37737",76,3,37,"left",0
"37738",76,3,38,"down",0
"37739",76,3,39,"down",0
"37740",76,3,40,"down",0
"37741",76,3,41,"down",0
"37742",76,3,42,"down",0
"37743",76,3,43,"down",0
"37744",76,3,44,"down",0
"37745",76,3,45,"down",0
"37746",76,3,46,"up",0
"37747",76,3,47,"up",0
"37748",76,3,48,"up",0
"37749",76,3,49,"up",0
"37750",76,3,50,"up",0
"37751",76,3,51,"up",0
"37752",76,3,52,"up",0
"37753",76,3,53,"left",1
"37754",76,3,54,"left",1
"37755",76,3,55,"left",1
"37756",76,3,56,"left",0
"37757",76,3,57,"left",0
"37758",76,3,58,"left",0
"37759",76,3,59,"left",1
"37760",76,3,60,"left",0
"37761",76,3,61,"left",1
"37762",76,3,62,"left",0
"37763",76,3,63,"left",0
"37764",76,3,64,"left",0
"37765",76,3,65,"left",0
"37766",76,3,66,"left",0
"37767",76,3,67,"left",0
"37768",76,3,68,"left",0
"37769",76,3,69,"left",1
"37770",76,3,70,"left",0
"37771",76,3,71,"left",0
"37772",76,3,72,"left",1
"37773",76,3,73,"left",1
"37774",76,3,74,"left",1
"37775",76,3,75,"left",0
"37776",76,3,76,"left",1
"37777",76,3,77,"left",0
"37778",76,3,78,"left",1
"37779",76,3,79,"left",1
"37780",76,3,80,"left",1
"37781",76,3,81,"left",0
"37782",76,3,82,"left",0
"37783",76,3,83,"left",0
"37784",76,3,84,"left",0
"37785",76,3,85,"left",1
"37786",76,3,86,"left",0
"37787",76,3,87,"left",1
"37788",76,3,88,"left",1
"37789",76,3,89,"left",0
"37790",76,3,90,"left",0
"37791",76,3,91,"left",1
"37792",76,3,92,"left",0
"37793",76,3,93,"left",0
"37794",76,3,94,"left",0
"37795",76,3,95,"left",0
"37796",76,3,96,"left",1
"37797",76,3,97,"left",0
"37798",76,3,98,"left",1
"37799",76,3,99,"left",1
"37800",76,3,100,"left",1
"37801",76,4,1,"down",0
"37802",76,4,2,"down",0
"37803",76,4,3,"down",0
"37804",76,4,4,"left",0
"37805",76,4,5,"down",1
"37806",76,4,6,"left",0
"37807",76,4,7,"left",1
"37808",76,4,8,"left",1
"37809",76,4,9,"left",1
"37810",76,4,10,"left",0
"37811",76,4,11,"left",1
"37812",76,4,12,"left",1
"37813",76,4,13,"left",0
"37814",76,4,14,"left",0
"37815",76,4,15,"left",0
"37816",76,4,16,"left",0
"37817",76,4,17,"down",0
"37818",76,4,18,"down",0
"37819",76,4,19,"up",0
"37820",76,4,20,"up",0
"37821",76,4,21,"up",0
"37822",76,4,22,"up",0
"37823",76,4,23,"up",0
"37824",76,4,24,"down",0
"37825",76,4,25,"down",0
"37826",76,4,26,"down",0
"37827",76,4,27,"left",0
"37828",76,4,28,"left",1
"37829",76,4,29,"left",1
"37830",76,4,30,"left",0
"37831",76,4,31,"left",1
"37832",76,4,32,"left",1
"37833",76,4,33,"left",1
"37834",76,4,34,"left",0
"37835",76,4,35,"left",1
"37836",76,4,36,"left",0
"37837",76,4,37,"left",1
"37838",76,4,38,"left",0
"37839",76,4,39,"left",1
"37840",76,4,40,"left",0
"37841",76,4,41,"left",0
"37842",76,4,42,"left",0
"37843",76,4,43,"left",1
"37844",76,4,44,"left",1
"37845",76,4,45,"left",1
"37846",76,4,46,"left",1
"37847",76,4,47,"left",1
"37848",76,4,48,"left",1
"37849",76,4,49,"left",1
"37850",76,4,50,"left",1
"37851",76,4,51,"left",1
"37852",76,4,52,"left",0
"37853",76,4,53,"left",0
"37854",76,4,54,"left",0
"37855",76,4,55,"left",0
"37856",76,4,56,"left",1
"37857",76,4,57,"left",0
"37858",76,4,58,"left",1
"37859",76,4,59,"left",0
"37860",76,4,60,"left",1
"37861",76,4,61,"left",0
"37862",76,4,62,"left",0
"37863",76,4,63,"left",1
"37864",76,4,64,"left",1
"37865",76,4,65,"left",0
"37866",76,4,66,"left",1
"37867",76,4,67,"left",0
"37868",76,4,68,"left",0
"37869",76,4,69,"left",1
"37870",76,4,70,"left",0
"37871",76,4,71,"left",1
"37872",76,4,72,"left",0
"37873",76,4,73,"left",0
"37874",76,4,74,"left",0
"37875",76,4,75,"left",0
"37876",76,4,76,"left",0
"37877",76,4,77,"left",0
"37878",76,4,78,"left",0
"37879",76,4,79,"left",1
"37880",76,4,80,"left",1
"37881",76,4,81,"left",1
"37882",76,4,82,"left",0
"37883",76,4,83,"left",0
"37884",76,4,84,"left",0
"37885",76,4,85,"left",0
"37886",76,4,86,"left",0
"37887",76,4,87,"left",0
"37888",76,4,88,"left",1
"37889",76,4,89,"left",1
"37890",76,4,90,"left",1
"37891",76,4,91,"left",0
"37892",76,4,92,"left",1
"37893",76,4,93,"left",0
"37894",76,4,94,"left",0
"37895",76,4,95,"left",1
"37896",76,4,96,"left",0
"37897",76,4,97,"left",1
"37898",76,4,98,"left",0
"37899",76,4,99,"left",1
"37900",76,4,100,"left",1
"37901",76,5,1,"down",0
"37902",76,5,2,"down",0
"37903",76,5,3,"up",0
"37904",76,5,4,"up",0
"37905",76,5,5,"up",0
"37906",76,5,6,"up",0
"37907",76,5,7,"up",0
"37908",76,5,8,"up",0
"37909",76,5,9,"up",0
"37910",76,5,10,"left",0
"37911",76,5,11,"left",0
"37912",76,5,12,"up",1
"37913",76,5,13,"up",0
"37914",76,5,14,"left",1
"37915",76,5,15,"left",1
"37916",76,5,16,"left",1
"37917",76,5,17,"left",0
"37918",76,5,18,"left",0
"37919",76,5,19,"left",1
"37920",76,5,20,"left",0
"37921",76,5,21,"left",0
"37922",76,5,22,"left",0
"37923",76,5,23,"left",0
"37924",76,5,24,"left",0
"37925",76,5,25,"left",0
"37926",76,5,26,"left",0
"37927",76,5,27,"left",0
"37928",76,5,28,"up",0
"37929",76,5,29,"down",0
"37930",76,5,30,"left",0
"37931",76,5,31,"up",0
"37932",76,5,32,"left",0
"37933",76,5,33,"down",1
"37934",76,5,34,"left",1
"37935",76,5,35,"left",0
"37936",76,5,36,"left",1
"37937",76,5,37,"left",0
"37938",76,5,38,"left",0
"37939",76,5,39,"left",1
"37940",76,5,40,"left",0
"37941",76,5,41,"left",1
"37942",76,5,42,"left",0
"37943",76,5,43,"left",0
"37944",76,5,44,"left",0
"37945",76,5,45,"left",0
"37946",76,5,46,"left",0
"37947",76,5,47,"left",0
"37948",76,5,48,"up",0
"37949",76,5,49,"up",0
"37950",76,5,50,"down",0
"37951",76,5,51,"down",0
"37952",76,5,52,"down",1
"37953",76,5,53,"down",1
"37954",76,5,54,"down",1
"37955",76,5,55,"down",1
"37956",76,5,56,"down",0
"37957",76,5,57,"down",0
"37958",76,5,58,"down",0
"37959",76,5,59,"down",0
"37960",76,5,60,"down",0
"37961",76,5,61,"down",0
"37962",76,5,62,"down",0
"37963",76,5,63,"down",1
"37964",76,5,64,"down",0
"37965",76,5,65,"down",0
"37966",76,5,66,"up",0
"37967",76,5,67,"right",1
"37968",76,5,68,"right",0
"37969",76,5,69,"right",0
"37970",76,5,70,"right",1
"37971",76,5,71,"right",0
"37972",76,5,72,"right",1
"37973",76,5,73,"right",0
"37974",76,5,74,"right",0
"37975",76,5,75,"right",0
"37976",76,5,76,"right",0
"37977",76,5,77,"right",0
"37978",76,5,78,"right",1
"37979",76,5,79,"right",1
"37980",76,5,80,"right",0
"37981",76,5,81,"right",0
"37982",76,5,82,"right",0
"37983",76,5,83,"right",1
"37984",76,5,84,"right",0
"37985",76,5,85,"right",0
"37986",76,5,86,"right",0
"37987",76,5,87,"right",0
"37988",76,5,88,"right",0
"37989",76,5,89,"right",0
"37990",76,5,90,"right",0
"37991",76,5,91,"down",1
"37992",76,5,92,"left",1
"37993",76,5,93,"down",1
"37994",76,5,94,"down",0
"37995",76,5,95,"down",1
"37996",76,5,96,"down",0
"37997",76,5,97,"down",0
"37998",76,5,98,"down",1
"37999",76,5,99,"down",0
"38000",76,5,100,"down",NA
"38001",77,1,1,"up",0
"38002",77,1,2,"right",0
"38003",77,1,3,"up",0
"38004",77,1,4,"right",0
"38005",77,1,5,"right",0
"38006",77,1,6,"down",0
"38007",77,1,7,"down",0
"38008",77,1,8,"left",0
"38009",77,1,9,"left",0
"38010",77,1,10,"left",1
"38011",77,1,11,"left",0
"38012",77,1,12,"left",0
"38013",77,1,13,"left",0
"38014",77,1,14,"left",0
"38015",77,1,15,"left",1
"38016",77,1,16,"left",0
"38017",77,1,17,"left",0
"38018",77,1,18,"left",0
"38019",77,1,19,"left",0
"38020",77,1,20,"left",1
"38021",77,1,21,"left",1
"38022",77,1,22,"left",1
"38023",77,1,23,"left",1
"38024",77,1,24,"left",1
"38025",77,1,25,"left",0
"38026",77,1,26,"left",0
"38027",77,1,27,"left",0
"38028",77,1,28,"left",0
"38029",77,1,29,"left",1
"38030",77,1,30,"left",0
"38031",77,1,31,"left",1
"38032",77,1,32,"left",0
"38033",77,1,33,"left",1
"38034",77,1,34,"left",0
"38035",77,1,35,"left",0
"38036",77,1,36,"left",0
"38037",77,1,37,"left",0
"38038",77,1,38,"left",1
"38039",77,1,39,"left",0
"38040",77,1,40,"left",1
"38041",77,1,41,"left",0
"38042",77,1,42,"left",1
"38043",77,1,43,"left",0
"38044",77,1,44,"left",1
"38045",77,1,45,"left",1
"38046",77,1,46,"left",0
"38047",77,1,47,"left",1
"38048",77,1,48,"left",1
"38049",77,1,49,"left",0
"38050",77,1,50,"left",0
"38051",77,1,51,"left",0
"38052",77,1,52,"left",0
"38053",77,1,53,"left",0
"38054",77,1,54,"left",1
"38055",77,1,55,"left",0
"38056",77,1,56,"left",0
"38057",77,1,57,"left",1
"38058",77,1,58,"left",1
"38059",77,1,59,"left",1
"38060",77,1,60,"left",0
"38061",77,1,61,"left",0
"38062",77,1,62,"left",0
"38063",77,1,63,"left",0
"38064",77,1,64,"left",1
"38065",77,1,65,"left",0
"38066",77,1,66,"left",0
"38067",77,1,67,"left",0
"38068",77,1,68,"left",0
"38069",77,1,69,"left",0
"38070",77,1,70,"left",0
"38071",77,1,71,"left",0
"38072",77,1,72,"left",1
"38073",77,1,73,"left",0
"38074",77,1,74,"left",0
"38075",77,1,75,"left",1
"38076",77,1,76,"left",0
"38077",77,1,77,"down",0
"38078",77,1,78,"left",0
"38079",77,1,79,"up",0
"38080",77,1,80,"left",1
"38081",77,1,81,"left",0
"38082",77,1,82,"left",0
"38083",77,1,83,"right",0
"38084",77,1,84,"down",1
"38085",77,1,85,"up",0
"38086",77,1,86,"left",0
"38087",77,1,87,"left",0
"38088",77,1,88,"left",0
"38089",77,1,89,"left",1
"38090",77,1,90,"left",1
"38091",77,1,91,"left",0
"38092",77,1,92,"left",0
"38093",77,1,93,"left",1
"38094",77,1,94,"left",1
"38095",77,1,95,"left",1
"38096",77,1,96,"left",0
"38097",77,1,97,"left",0
"38098",77,1,98,"left",1
"38099",77,1,99,"left",0
"38100",77,1,100,"left",NA
"38101",77,2,1,"up",1
"38102",77,2,2,"right",1
"38103",77,2,3,"right",0
"38104",77,2,4,"right",1
"38105",77,2,5,"right",0
"38106",77,2,6,"right",0
"38107",77,2,7,"right",0
"38108",77,2,8,"right",0
"38109",77,2,9,"right",0
"38110",77,2,10,"right",0
"38111",77,2,11,"left",0
"38112",77,2,12,"left",0
"38113",77,2,13,"left",0
"38114",77,2,14,"left",0
"38115",77,2,15,"left",0
"38116",77,2,16,"left",0
"38117",77,2,17,"left",0
"38118",77,2,18,"left",0
"38119",77,2,19,"left",0
"38120",77,2,20,"left",0
"38121",77,2,21,"left",0
"38122",77,2,22,"left",0
"38123",77,2,23,"left",0
"38124",77,2,24,"left",0
"38125",77,2,25,"left",1
"38126",77,2,26,"left",0
"38127",77,2,27,"left",0
"38128",77,2,28,"left",0
"38129",77,2,29,"left",0
"38130",77,2,30,"left",0
"38131",77,2,31,"left",0
"38132",77,2,32,"left",0
"38133",77,2,33,"left",0
"38134",77,2,34,"left",1
"38135",77,2,35,"left",0
"38136",77,2,36,"left",0
"38137",77,2,37,"left",0
"38138",77,2,38,"left",0
"38139",77,2,39,"left",0
"38140",77,2,40,"left",1
"38141",77,2,41,"left",0
"38142",77,2,42,"left",0
"38143",77,2,43,"left",0
"38144",77,2,44,"left",0
"38145",77,2,45,"left",0
"38146",77,2,46,"left",0
"38147",77,2,47,"left",0
"38148",77,2,48,"left",0
"38149",77,2,49,"left",0
"38150",77,2,50,"left",0
"38151",77,2,51,"left",1
"38152",77,2,52,"left",0
"38153",77,2,53,"left",0
"38154",77,2,54,"left",0
"38155",77,2,55,"left",0
"38156",77,2,56,"left",0
"38157",77,2,57,"left",0
"38158",77,2,58,"left",0
"38159",77,2,59,"left",0
"38160",77,2,60,"left",0
"38161",77,2,61,"left",0
"38162",77,2,62,"left",0
"38163",77,2,63,"left",0
"38164",77,2,64,"left",0
"38165",77,2,65,"left",0
"38166",77,2,66,"left",1
"38167",77,2,67,"left",0
"38168",77,2,68,"down",0
"38169",77,2,69,"right",0
"38170",77,2,70,"down",0
"38171",77,2,71,"left",0
"38172",77,2,72,"up",0
"38173",77,2,73,"up",0
"38174",77,2,74,"left",0
"38175",77,2,75,"left",0
"38176",77,2,76,"left",1
"38177",77,2,77,"left",1
"38178",77,2,78,"left",0
"38179",77,2,79,"left",0
"38180",77,2,80,"left",1
"38181",77,2,81,"left",0
"38182",77,2,82,"left",1
"38183",77,2,83,"left",0
"38184",77,2,84,"left",0
"38185",77,2,85,"left",0
"38186",77,2,86,"left",0
"38187",77,2,87,"left",0
"38188",77,2,88,"left",0
"38189",77,2,89,"left",0
"38190",77,2,90,"left",0
"38191",77,2,91,"left",0
"38192",77,2,92,"left",1
"38193",77,2,93,"left",0
"38194",77,2,94,"left",0
"38195",77,2,95,"left",0
"38196",77,2,96,"left",1
"38197",77,2,97,"left",0
"38198",77,2,98,"left",0
"38199",77,2,99,"left",0
"38200",77,2,100,"left",0
"38201",77,3,1,"up",1
"38202",77,3,2,"up",1
"38203",77,3,3,"up",0
"38204",77,3,4,"up",0
"38205",77,3,5,"down",0
"38206",77,3,6,"down",0
"38207",77,3,7,"right",1
"38208",77,3,8,"right",0
"38209",77,3,9,"right",1
"38210",77,3,10,"right",0
"38211",77,3,11,"right",0
"38212",77,3,12,"right",1
"38213",77,3,13,"right",1
"38214",77,3,14,"right",1
"38215",77,3,15,"right",1
"38216",77,3,16,"right",1
"38217",77,3,17,"right",1
"38218",77,3,18,"right",1
"38219",77,3,19,"right",0
"38220",77,3,20,"right",0
"38221",77,3,21,"right",1
"38222",77,3,22,"right",0
"38223",77,3,23,"right",1
"38224",77,3,24,"right",1
"38225",77,3,25,"right",0
"38226",77,3,26,"right",0
"38227",77,3,27,"right",1
"38228",77,3,28,"right",0
"38229",77,3,29,"right",1
"38230",77,3,30,"right",0
"38231",77,3,31,"right",1
"38232",77,3,32,"right",0
"38233",77,3,33,"right",0
"38234",77,3,34,"right",0
"38235",77,3,35,"right",1
"38236",77,3,36,"right",0
"38237",77,3,37,"right",0
"38238",77,3,38,"right",0
"38239",77,3,39,"down",0
"38240",77,3,40,"right",0
"38241",77,3,41,"right",0
"38242",77,3,42,"up",0
"38243",77,3,43,"right",0
"38244",77,3,44,"right",0
"38245",77,3,45,"right",0
"38246",77,3,46,"right",1
"38247",77,3,47,"down",1
"38248",77,3,48,"right",0
"38249",77,3,49,"up",1
"38250",77,3,50,"right",0
"38251",77,3,51,"down",0
"38252",77,3,52,"right",1
"38253",77,3,53,"right",1
"38254",77,3,54,"right",0
"38255",77,3,55,"right",0
"38256",77,3,56,"right",0
"38257",77,3,57,"up",0
"38258",77,3,58,"right",1
"38259",77,3,59,"right",1
"38260",77,3,60,"right",0
"38261",77,3,61,"right",1
"38262",77,3,62,"right",1
"38263",77,3,63,"right",0
"38264",77,3,64,"right",0
"38265",77,3,65,"right",0
"38266",77,3,66,"down",1
"38267",77,3,67,"right",0
"38268",77,3,68,"up",0
"38269",77,3,69,"right",1
"38270",77,3,70,"right",1
"38271",77,3,71,"right",0
"38272",77,3,72,"right",0
"38273",77,3,73,"right",1
"38274",77,3,74,"right",0
"38275",77,3,75,"right",1
"38276",77,3,76,"right",0
"38277",77,3,77,"right",1
"38278",77,3,78,"right",0
"38279",77,3,79,"right",1
"38280",77,3,80,"right",0
"38281",77,3,81,"right",1
"38282",77,3,82,"right",0
"38283",77,3,83,"right",0
"38284",77,3,84,"right",1
"38285",77,3,85,"right",0
"38286",77,3,86,"right",0
"38287",77,3,87,"right",1
"38288",77,3,88,"right",0
"38289",77,3,89,"right",1
"38290",77,3,90,"right",0
"38291",77,3,91,"right",0
"38292",77,3,92,"right",0
"38293",77,3,93,"right",1
"38294",77,3,94,"right",1
"38295",77,3,95,"right",0
"38296",77,3,96,"right",0
"38297",77,3,97,"right",1
"38298",77,3,98,"right",0
"38299",77,3,99,"right",0
"38300",77,3,100,"right",0
"38301",77,4,1,"right",0
"38302",77,4,2,"right",0
"38303",77,4,3,"right",0
"38304",77,4,4,"right",0
"38305",77,4,5,"right",0
"38306",77,4,6,"right",1
"38307",77,4,7,"right",0
"38308",77,4,8,"right",0
"38309",77,4,9,"right",0
"38310",77,4,10,"right",1
"38311",77,4,11,"right",0
"38312",77,4,12,"right",0
"38313",77,4,13,"right",0
"38314",77,4,14,"up",0
"38315",77,4,15,"up",0
"38316",77,4,16,"up",0
"38317",77,4,17,"up",1
"38318",77,4,18,"right",1
"38319",77,4,19,"right",1
"38320",77,4,20,"right",1
"38321",77,4,21,"right",1
"38322",77,4,22,"right",0
"38323",77,4,23,"right",0
"38324",77,4,24,"right",0
"38325",77,4,25,"right",1
"38326",77,4,26,"right",1
"38327",77,4,27,"right",1
"38328",77,4,28,"right",0
"38329",77,4,29,"right",0
"38330",77,4,30,"right",0
"38331",77,4,31,"up",0
"38332",77,4,32,"up",0
"38333",77,4,33,"up",1
"38334",77,4,34,"right",0
"38335",77,4,35,"right",0
"38336",77,4,36,"right",0
"38337",77,4,37,"right",0
"38338",77,4,38,"right",0
"38339",77,4,39,"right",0
"38340",77,4,40,"up",0
"38341",77,4,41,"up",0
"38342",77,4,42,"up",0
"38343",77,4,43,"up",0
"38344",77,4,44,"up",0
"38345",77,4,45,"up",0
"38346",77,4,46,"up",0
"38347",77,4,47,"up",0
"38348",77,4,48,"right",0
"38349",77,4,49,"right",0
"38350",77,4,50,"right",1
"38351",77,4,51,"right",0
"38352",77,4,52,"right",0
"38353",77,4,53,"right",1
"38354",77,4,54,"right",1
"38355",77,4,55,"right",0
"38356",77,4,56,"right",0
"38357",77,4,57,"right",1
"38358",77,4,58,"right",0
"38359",77,4,59,"right",0
"38360",77,4,60,"right",1
"38361",77,4,61,"right",0
"38362",77,4,62,"right",0
"38363",77,4,63,"right",0
"38364",77,4,64,"right",1
"38365",77,4,65,"right",0
"38366",77,4,66,"right",0
"38367",77,4,67,"right",0
"38368",77,4,68,"right",0
"38369",77,4,69,"right",1
"38370",77,4,70,"right",0
"38371",77,4,71,"right",0
"38372",77,4,72,"right",1
"38373",77,4,73,"right",1
"38374",77,4,74,"right",0
"38375",77,4,75,"right",0
"38376",77,4,76,"right",0
"38377",77,4,77,"right",0
"38378",77,4,78,"right",0
"38379",77,4,79,"right",0
"38380",77,4,80,"right",0
"38381",77,4,81,"right",0
"38382",77,4,82,"right",0
"38383",77,4,83,"right",0
"38384",77,4,84,"up",0
"38385",77,4,85,"right",0
"38386",77,4,86,"up",0
"38387",77,4,87,"up",0
"38388",77,4,88,"up",0
"38389",77,4,89,"up",0
"38390",77,4,90,"right",0
"38391",77,4,91,"right",0
"38392",77,4,92,"right",0
"38393",77,4,93,"right",1
"38394",77,4,94,"right",0
"38395",77,4,95,"right",0
"38396",77,4,96,"right",0
"38397",77,4,97,"right",1
"38398",77,4,98,"right",1
"38399",77,4,99,"right",1
"38400",77,4,100,"right",0
"38401",77,5,1,"up",0
"38402",77,5,2,"up",1
"38403",77,5,3,"right",1
"38404",77,5,4,"right",0
"38405",77,5,5,"right",1
"38406",77,5,6,"right",0
"38407",77,5,7,"right",1
"38408",77,5,8,"right",1
"38409",77,5,9,"right",1
"38410",77,5,10,"right",0
"38411",77,5,11,"right",0
"38412",77,5,12,"right",1
"38413",77,5,13,"right",0
"38414",77,5,14,"right",0
"38415",77,5,15,"right",1
"38416",77,5,16,"right",0
"38417",77,5,17,"right",1
"38418",77,5,18,"right",0
"38419",77,5,19,"right",1
"38420",77,5,20,"right",0
"38421",77,5,21,"right",1
"38422",77,5,22,"right",1
"38423",77,5,23,"right",0
"38424",77,5,24,"right",0
"38425",77,5,25,"right",0
"38426",77,5,26,"right",1
"38427",77,5,27,"right",0
"38428",77,5,28,"right",0
"38429",77,5,29,"right",0
"38430",77,5,30,"right",0
"38431",77,5,31,"right",1
"38432",77,5,32,"right",1
"38433",77,5,33,"right",0
"38434",77,5,34,"right",1
"38435",77,5,35,"right",1
"38436",77,5,36,"right",0
"38437",77,5,37,"right",0
"38438",77,5,38,"right",1
"38439",77,5,39,"right",1
"38440",77,5,40,"right",1
"38441",77,5,41,"right",0
"38442",77,5,42,"right",0
"38443",77,5,43,"right",0
"38444",77,5,44,"right",0
"38445",77,5,45,"right",1
"38446",77,5,46,"right",0
"38447",77,5,47,"right",0
"38448",77,5,48,"right",0
"38449",77,5,49,"right",0
"38450",77,5,50,"right",1
"38451",77,5,51,"right",0
"38452",77,5,52,"right",0
"38453",77,5,53,"right",1
"38454",77,5,54,"right",0
"38455",77,5,55,"right",0
"38456",77,5,56,"right",0
"38457",77,5,57,"right",1
"38458",77,5,58,"right",0
"38459",77,5,59,"right",1
"38460",77,5,60,"right",1
"38461",77,5,61,"left",0
"38462",77,5,62,"up",1
"38463",77,5,63,"right",0
"38464",77,5,64,"left",0
"38465",77,5,65,"up",1
"38466",77,5,66,"up",0
"38467",77,5,67,"up",1
"38468",77,5,68,"right",0
"38469",77,5,69,"left",0
"38470",77,5,70,"left",0
"38471",77,5,71,"left",0
"38472",77,5,72,"left",0
"38473",77,5,73,"left",0
"38474",77,5,74,"left",1
"38475",77,5,75,"left",1
"38476",77,5,76,"left",0
"38477",77,5,77,"down",0
"38478",77,5,78,"down",0
"38479",77,5,79,"right",1
"38480",77,5,80,"right",1
"38481",77,5,81,"right",0
"38482",77,5,82,"right",0
"38483",77,5,83,"right",0
"38484",77,5,84,"right",0
"38485",77,5,85,"right",0
"38486",77,5,86,"right",0
"38487",77,5,87,"right",0
"38488",77,5,88,"right",0
"38489",77,5,89,"right",0
"38490",77,5,90,"right",1
"38491",77,5,91,"right",0
"38492",77,5,92,"right",0
"38493",77,5,93,"right",1
"38494",77,5,94,"right",0
"38495",77,5,95,"right",0
"38496",77,5,96,"right",1
"38497",77,5,97,"down",0
"38498",77,5,98,"down",0
"38499",77,5,99,"right",0
"38500",77,5,100,"right",0
"38501",78,1,1,"down",1
"38502",78,1,2,"left",0
"38503",78,1,3,"down",1
"38504",78,1,4,"down",0
"38505",78,1,5,"down",0
"38506",78,1,6,"down",1
"38507",78,1,7,"right",1
"38508",78,1,8,"right",0
"38509",78,1,9,"down",0
"38510",78,1,10,"left",0
"38511",78,1,11,"down",0
"38512",78,1,12,"down",0
"38513",78,1,13,"left",0
"38514",78,1,14,"down",0
"38515",78,1,15,"down",1
